t, E, sx, sy, vx, vy, ax, ay, ts
0.12400007, 1.62387392E8, 500.0, 386.40054, 0.0, 9605.53,0.0, 365237.47, 0.001
0.12500007, 1.57196E8, 500.0, 396.16507, 0.0, 9899.523,0.0, 318007.1, 0.001
0.12600008, 1.51802912E8, 500.0, 406.1992, 0.0, 10143.959,0.0, 269184.47, 0.001
0.12700008, 1.46241712E8, 500.0, 416.45267, 0.0, 10337.613,0.0, 219013.86, 0.001
0.12800008, 1.40547456E8, 500.0, 426.87415, 0.0, 10479.516,0.0, 167746.45, 0.001
0.12900008, 1.3475648E8, 500.0, 437.41147, 0.0, 10568.956,0.0, 115639.08, 0.001
0.13000008, 1.28905936E8, 500.0, 448.0119, 0.0, 10605.486,0.0, 62952.457, 0.001
0.13100009, 1.2303352E8, 500.0, 458.62238, 0.0, 10588.923,0.0, 9950.291, 0.001
0.13200009, 1.1717708E8, 500.0, 469.18976, 0.0, 10519.349,0.0, -43102.08, 0.001
0.13300009, 1.1137428E8, 500.0, 479.66113, 0.0, 10397.111,0.0, -95938.984, 0.001
0.1340001, 1.0566224E8, 500.0, 489.9841, 0.0, 10222.822,0.0, -148295.86, 0.001
0.1350001, 1.00077168E8, 500.0, 500.10696, 0.0, 9997.3545,0.0, -199910.7, 0.001
0.1360001, 1.04625864E8, 500.0, 510.22906, 0.0, 10221.836,0.0, 249474.97, 0.001
0.1370001, 1.09245024E8, 500.0, 520.55035, 0.0, 10395.1455,0.0, 198864.47, 0.001
0.1380001, 1.13918976E8, 500.0, 531.0191, 0.0, 10516.416,0.0, 147258.03, 0.001
0.1390001, 1.1863224E8, 500.0, 541.583, 0.0, 10585.039,0.0, 94914.28, 0.001
0.1400001, 1.23369584E8, 500.0, 552.1891, 0.0, 10600.671,0.0, 42094.76, 0.001
0.1410001, 1.2811564E8, 500.0, 562.7843, 0.0, 10563.233,0.0, -10935.634, 0.001
0.14200011, 1.32855136E8, 500.0, 573.31555, 0.0, 10472.914,0.0, -63911.707, 0.001
0.14300011, 1.37572528E8, 500.0, 583.73016, 0.0, 10330.164,0.0, -116567.95, 0.001
0.14400011, 1.4225216E8, 500.0, 593.976, 0.0, 10135.697,0.0, -168641.02, 0.001
0.14500012, 1.46877952E8, 500.0, 604.0018, 0.0, 9890.487,0.0, -219870.27, 0.001
0.14600012, 1.51433472E8, 500.0, 613.75726, 0.0, 9595.762,0.0, -269999.03, 0.001
0.14700012, 1.55901888E8, 500.0, 623.19366, 0.0, 9252.996,0.0, -318776.5, 0.001
0.14800012, 1.60266032E8, 500.0, 632.2637, 0.0, 8863.905,0.0, -365958.5, 0.001
0.14900012, 1.64507744E8, 500.0, 640.92194, 0.0, 8430.437,0.0, -411308.56, 0.001
0.15000013, 1.68609056E8, 500.0, 649.12506, 0.0, 7954.7607,0.0, -454599.88, 0.001
0.15100013, 1.7255104E8, 500.0, 656.83203, 0.0, 7439.2583,0.0, -495615.5, 0.001
0.15200013, 1.76314752E8, 500.0, 664.0042, 0.0, 6886.51,0.0, -534150.3, 0.001
0.15300013, 1.79880656E8, 500.0, 670.6057, 0.0, 6299.282,0.0, -570011.25, 0.001
0.15400013, 1.83229248E8, 500.0, 676.6035, 0.0, 5680.515,0.0, -603018.75, 0.001
0.15510014, 1.8618792E8, 500.0, 682.4691, 0.0, 4967.023,0.0, -633007.75, 0.0011000001
0.15620014, 1.89340496E8, 500.0, 687.5321, 0.0, 4223.428,0.0, -662335.75, 0.0011000001
0.15730014, 1.92162368E8, 500.0, 691.76184, 0.0, 3454.2366,0.0, -687650.7, 0.0011000001
0.15840015, 1.9462768E8, 500.0, 695.1327, 0.0, 2664.108,0.0, -708799.4, 0.0011000001
0.15950015, 1.96711248E8, 500.0, 697.6242, 0.0, 1857.8298,0.0, -725653.6, 0.0011000001
0.16060016, 1.98389248E8, 500.0, 699.22125, 0.0, 1040.2876,0.0, -738111.25, 0.0011000001
0.16170016, 1.99639728E8, 500.0, 699.9142, 0.0, 216.43463,0.0, -746096.44, 0.0011000001
0.16280016, 2.00442848E8, 500.0, 699.6988, 0.0, -608.73724,0.0, -749561.1, 0.0011000001
0.16390017, 2.0078152E8, 500.0, 698.57635, 0.0, -1430.2285,0.0, -748484.1, 0.0011000001
0.16500017, 2.00641152E8, 500.0, 696.55365, 0.0, -2243.0613,0.0, -742871.94, 0.0011000001
0.16610017, 2.00011072E8, 500.0, 693.64294, 0.0, -3042.3103,0.0, -732758.44, 0.0011000001
0.16720018, 1.98884192E8, 500.0, 689.8619, 0.0, -3823.1328,0.0, -718204.94, 0.0011000001
0.16830018, 1.97257376E8, 500.0, 685.23334, 0.0, -4580.7974,0.0, -699299.56, 0.0011000001
0.16940019, 1.9513184E8, 500.0, 679.7854, 0.0, -5310.7134,0.0, -676156.9, 0.0011000001
0.17050019, 1.92513216E8, 500.0, 673.551, 0.0, -6008.4575,0.0, -648917.2, 0.0011000001
0.1716002, 1.89411968E8, 500.0, 666.568, 0.0, -6669.802,0.0, -617745.3, 0.0011000001
0.1727002, 1.8584296E8, 500.0, 658.8786, 0.0, -7290.739,0.0, -582830.1, 0.0011000001
0.1738002, 1.81826096E8, 500.0, 650.5294, 0.0, -7867.506,0.0, -544383.2, 0.0011000001
0.1749002, 1.77385568E8, 500.0, 641.57104, 0.0, -8396.607,0.0, -502637.28, 0.0011000001
