t, E, sx, sy, vx, vy, ax, ay, ts
0.09200001, 1.52065264E8, 500.0, 381.64352, 0.0, -9641.495,0.0, 293584.66, 0.001
0.09300001, 1.56538048E8, 500.0, 372.3438, 0.0, -9299.703,0.0, 341792.2, 0.001
0.09400001, 1.60906256E8, 500.0, 363.4324, 0.0, -8911.412,0.0, 388290.75, 0.001
0.09500001, 1.65152256E8, 500.0, 354.95383, 0.0, -8478.564,0.0, 432847.78, 0.001
0.096000016, 1.69257952E8, 500.0, 346.9505, 0.0, -8003.3237,0.0, 475240.7, 0.001
0.09700002, 1.73204832E8, 500.0, 339.46243, 0.0, -7488.0664,0.0, 515257.3, 0.001
0.09800002, 1.76973984E8, 500.0, 332.52707, 0.0, -6935.3687,0.0, 552697.6, 0.001
0.09900002, 1.80546144E8, 500.0, 326.17908, 0.0, -6347.994,0.0, 587374.44, 0.001
0.100000024, 1.83901952E8, 500.0, 320.4502, 0.0, -5728.88,0.0, 619114.44, 0.001
0.101000026, 1.87021888E8, 500.0, 315.36908, 0.0, -5081.121,0.0, 647758.8, 0.001
0.10200003, 1.8988648E8, 500.0, 310.96112, 0.0, -4407.9565,0.0, 673164.44, 0.001
0.10300003, 1.92476608E8, 500.0, 307.24838, 0.0, -3712.7524,0.0, 695204.2, 0.001
0.10400003, 1.94773488E8, 500.0, 304.2494, 0.0, -2998.9846,0.0, 713767.9, 0.001
0.105000034, 1.96759088E8, 500.0, 301.97916, 0.0, -2270.2217,0.0, 728762.9, 0.001
0.106000036, 1.98416208E8, 500.0, 300.44904, 0.0, -1530.1077,0.0, 740114.0, 0.001
0.10700004, 1.9972872E8, 500.0, 299.6667, 0.0, -782.343,0.0, 747764.6, 0.001
0.10800004, 2.00681856E8, 500.0, 299.63602, 0.0, -30.666626,0.0, 751676.4, 0.001
0.10900004, 2.01262432E8, 500.0, 300.35718, 0.0, 721.16315,0.0, 751829.75, 0.001
0.110000044, 2.01459072E8, 500.0, 301.82657, 0.0, 1469.3872,0.0, 748223.94, 0.001
0.111000046, 2.01262448E8, 500.0, 304.03683, 0.0, 2210.2642,0.0, 740877.0, 0.001
