t, E, sx, sy, vx, vy, ax, ay
1.3999989, 1.2348017E7, 500.0, 450.31482, 0.0, -17.922092,0.0, -666.57764
1.4049989, 1.2393278E7, 500.0, 450.21924, 0.0, -19.808754,0.0, -476.46094
1.4099989, 1.2443301E7, 500.0, 450.11682, 0.0, -20.63746,0.0, -270.20557
1.4149989, 1.2495406E7, 500.0, 450.0129, 0.0, -20.409245,0.0, -58.741894
1.4199989, 1.2546941E7, 500.0, 449.9127, 0.0, -19.177431,0.0, 147.25708
1.4249989, 1.2595407E7, 500.0, 449.821, 0.0, -17.042574,0.0, 337.84204
1.4299989, 1.2638506E7, 500.0, 449.7421, 0.0, -14.146396,0.0, 504.1128
1.4349989, 1.267432E7, 500.0, 449.67935, 0.0, -10.662674,0.0, 638.7803
1.4399989, 1.2701334E7, 500.0, 449.63525, 0.0, -6.787902,0.0, 736.39874
1.4449989, 1.2718576E7, 500.0, 449.61124, 0.0, -2.7296019,0.0, 793.5964
1.4499989, 1.2725559E7, 500.0, 449.6077, 0.0, 1.3036642,0.0, 809.1647
1.4549989, 1.2722313E7, 500.0, 449.62402, 0.0, 5.1125054,0.0, 783.97864
1.4599988, 1.2709406E7, 500.0, 449.6586, 0.0, 8.516821,0.0, 720.85406
1.4649988, 1.2687852E7, 500.0, 449.70898, 0.0, 11.363695,0.0, 624.4667
1.4699988, 1.2659069E7, 500.0, 449.77206, 0.0, 13.534098,0.0, 500.92267
1.4749988, 1.2624753E7, 500.0, 449.8442, 0.0, 14.946917,0.0, 357.39978
1.4799988, 1.2586852E7, 500.0, 449.92148, 0.0, 15.562251,0.0, 201.81015
1.4849988, 1.2547357E7, 500.0, 449.99982, 0.0, 15.38065,0.0, 42.346447
1.4899988, 1.2508344E7, 500.0, 450.07532, 0.0, 14.443026,0.0, -112.877975
1.4949988, 1.2471709E7, 500.0, 450.14432, 0.0, 12.82575,0.0, -256.378
1.4999988, 1.2439185E7, 500.0, 450.20367, 0.0, 10.635954,0.0, -381.44025
1.5049988, 1.2412239E7, 500.0, 450.25082, 0.0, 8.005233,0.0, -482.63525
1.5099988, 1.2391948E7, 500.0, 450.2839, 0.0, 5.0811825,0.0, -555.8888
1.5149988, 1.2379088E7, 500.0, 450.30182, 0.0, 2.0208025,0.0, -598.65857
1.5199988, 1.2373969E7, 500.0, 450.3043, 0.0, -1.018872,0.0, -610.0031
1.5249988, 1.2376552E7, 500.0, 450.2918, 0.0, -3.8876274,0.0, -590.6296
1.5299988, 1.238639E7, 500.0, 450.2656, 0.0, -6.449891,0.0, -542.7162
1.5349988, 1.2402696E7, 500.0, 450.22748, 0.0, -8.590723,0.0, -469.78888
1.5399988, 1.2424421E7, 500.0, 450.1798, 0.0, -10.220383,0.0, -376.4293
1.5449988, 1.2450251E7, 500.0, 450.12537, 0.0, -11.27842,0.0, -268.05508
1.5499988, 1.2478758E7, 500.0, 450.06708, 0.0, -11.734888,0.0, -150.70406
1.5549988, 1.250842E7, 500.0, 450.00803, 0.0, -11.590942,0.0, -30.47517
1.5599988, 1.2537736E7, 500.0, 449.95114, 0.0, -10.877292,0.0, 86.476295
1.5649987, 1.2565245E7, 500.0, 449.8992, 0.0, -9.65215,0.0, 194.53662
1.5699987, 1.2589668E7, 500.0, 449.85455, 0.0, -7.9965315,0.0, 288.61734
1.5749987, 1.2609907E7, 500.0, 449.81912, 0.0, -6.009774,0.0, 364.6668
1.5799987, 1.2625137E7, 500.0, 449.7943, 0.0, -3.8034184,0.0, 419.63458
1.5849987, 1.2634806E7, 500.0, 449.78094, 0.0, -1.4953377,0.0, 451.6053
1.5899987, 1.2638602E7, 500.0, 449.7792, 0.0, 0.79527664,0.0, 459.87402
1.5949987, 1.263663E7, 500.0, 449.78876, 0.0, 2.9560778,0.0, 445.02814
1.5999987, 1.2629158E7, 500.0, 449.80865, 0.0, 4.88455,0.0, 408.6377
1.6049987, 1.2616795E7, 500.0, 449.8375, 0.0, 6.4942136,0.0, 353.41504
1.6099987, 1.260035E7, 500.0, 449.8735, 0.0, 7.7178717,0.0, 282.8595
1.6149987, 1.25808E7, 500.0, 449.9146, 0.0, 8.510139,0.0, 201.04875
1.6199987, 1.255923E7, 500.0, 449.95856, 0.0, 8.848663,0.0, 112.496254
1.6249987, 1.2536804E7, 500.0, 450.00308, 0.0, 8.734709,0.0, 21.897436
1.6299987, 1.2514655E7, 500.0, 450.04593, 0.0, 8.191621,0.0, -66.24123
1.6349987, 1.2493899E7, 500.0, 450.08505, 0.0, 7.2636576,0.0, -147.58987
1.6399987, 1.2475485E7, 500.0, 450.11865, 0.0, 6.011853,0.0, -218.41324
1.6449987, 1.2460253E7, 500.0, 450.14526, 0.0, 4.511274,0.0, -275.5985
1.6499987, 1.2448809E7, 500.0, 450.16385, 0.0, 2.8459578,0.0, -316.81653
1.6549987, 1.2441614E7, 500.0, 450.17383, 0.0, 1.1055962,0.0, -340.6644
1.6599987, 1.2438798E7, 500.0, 450.17502, 0.0, -0.62100494,0.0, -346.7
1.6649987, 1.2440376E7, 500.0, 450.16772, 0.0, -2.248252,0.0, -335.26758
1.6699986, 1.2446056E7, 500.0, 450.15265, 0.0, -3.6996446,0.0, -307.6622
1.6749986, 1.2455409E7, 500.0, 450.13083, 0.0, -4.9100847,0.0, -265.89972
1.6799986, 1.2467823E7, 500.0, 450.1036, 0.0, -5.8290267,0.0, -212.57602
1.6849986, 1.2482582E7, 500.0, 450.07257, 0.0, -6.4219804,0.0, -150.78114
1.6899986, 1.2498819E7, 500.0, 450.0394, 0.0, -6.6728854,0.0, -83.96476
1.6949986, 1.2515711E7, 500.0, 450.00583, 0.0, -6.5824547,0.0, -15.612305
1.6999986, 1.2532359E7, 500.0, 449.97354, 0.0, -6.1690307,0.0, 50.802925
1.7049986, 1.2547974E7, 500.0, 449.9441, 0.0, -5.4657702,0.0, 112.070724
1.7099986, 1.2561822E7, 500.0, 449.91882, 0.0, -4.518868,0.0, 165.34357
1.7149986, 1.2573263E7, 500.0, 449.89883, 0.0, -3.3852563,0.0, 208.30547
1.7199986, 1.2581839E7, 500.0, 449.8849, 0.0, -2.128571,0.0, 239.2146
1.7249986, 1.2587243E7, 500.0, 449.87747, 0.0, -0.8159051,0.0, 257.05417
1.7299986, 1.2589324E7, 500.0, 449.87665, 0.0, 0.48532522,0.0, 261.3844
1.7349986, 1.2588106E7, 500.0, 449.88223, 0.0, 1.7109684,0.0, 252.62251
1.7399986, 1.258379E7, 500.0, 449.89368, 0.0, 2.8033185,0.0, 231.64792
1.7449986, 1.2576693E7, 500.0, 449.9102, 0.0, 3.7132306,0.0, 200.02094
1.7499986, 1.2567305E7, 500.0, 449.93076, 0.0, 4.4030933,0.0, 159.72162
1.7549986, 1.2556145E7, 500.0, 449.9542, 0.0, 4.8469434,0.0, 113.065025
1.7599986, 1.2543869E7, 500.0, 449.97922, 0.0, 5.0327206,0.0, 62.63922
1.7649986, 1.2531119E7, 500.0, 450.00452, 0.0, 4.9613986,0.0, 11.104177
1.7699986, 1.2518553E7, 500.0, 450.02884, 0.0, 4.646773,0.0, -38.923393
1.7749985, 1.2506768E7, 500.0, 450.051, 0.0, 4.113749,0.0, -85.05141
1.7799985, 1.2496357E7, 500.0, 450.07, 0.0, 3.397921,0.0, -125.09873
1.7849985, 1.248775E7, 500.0, 450.08502, 0.0, 2.541837,0.0, -157.39702
1.7899985, 1.2481311E7, 500.0, 450.09546, 0.0, 1.5935299,0.0, -180.57764
1.7949985, 1.247727E7, 500.0, 450.101, 0.0, 0.6036124,0.0, -193.8652
1.7999985, 1.2475747E7, 500.0, 450.10156, 0.0, -0.3769071,0.0, -197.05426
1.8049985, 1.2476694E7, 500.0, 450.0973, 0.0, -1.2999594,0.0, -190.30875
1.8099985, 1.2479976E7, 500.0, 450.08862, 0.0, -2.1220698,0.0, -174.37941
1.8149985, 1.2485347E7, 500.0, 450.07614, 0.0, -2.806265,0.0, -150.46854
1.8199985, 1.249244E7, 500.0, 450.0606, 0.0, -3.3242295,0.0, -120.03159
1.8249985, 1.2500844E7, 500.0, 450.04294, 0.0, -3.6568444,0.0, -84.820984
1.8299985, 1.2510102E7, 500.0, 450.02408, 0.0, -3.794713,0.0, -46.82071
1.8349985, 1.2519695E7, 500.0, 450.005, 0.0, -3.7389936,0.0, -7.9980345
1.8399985, 1.2529151E7, 500.0, 449.9867, 0.0, -3.5000644,0.0, 29.703186
1.8449985, 1.2538012E7, 500.0, 449.97, 0.0, -3.096856,0.0, 64.41284
1.8499985, 1.2545853E7, 500.0, 449.9557, 0.0, -2.5559318,0.0, 94.57341
1.8549985, 1.2552323E7, 500.0, 449.9444, 0.0, -1.9096798,0.0, 118.871506
1.8599985, 1.2557159E7, 500.0, 449.93655, 0.0, -1.1942782,0.0, 136.2845
1.8649985, 1.2560198E7, 500.0, 449.9324, 0.0, -0.44775915,0.0, 146.24731
1.8699985, 1.2561342E7, 500.0, 449.932, 0.0, 0.2915545,0.0, 148.57594
1.8749985, 1.2560612E7, 500.0, 449.93527, 0.0, 0.9871592,0.0, 143.4549
1.8799984, 1.2558109E7, 500.0, 449.94186, 0.0, 1.6061004,0.0, 131.35928
1.8849984, 1.2554034E7, 500.0, 449.95132, 0.0, 2.1206157,0.0, 113.22417
1.8899984, 1.2548662E7, 500.0, 449.96304, 0.0, 2.509432,0.0, 90.18715
1.8949984, 1.2542312E7, 500.0, 449.97638, 0.0, 2.7583976,0.0, 63.63912
