t, E,n,m
17.530306,1173029.1,1753000,123
17.540306,1173580.5,1754000,123
17.550306,1174131.6,1755000,123
17.560307,1174685.5,1756000,123
17.570307,1175220.4,1757000,123
17.580307,1175781.6,1758000,123
17.590307,1176351.8,1759000,123
17.600307,1176914.9,1760000,123
17.610308,1177484.4,1761000,123
17.620308,1178030.6,1762000,123
17.630308,1178585.0,1763000,127
17.640308,1179147.9,1764000,127
17.650309,1179688.5,1765000,127
17.660309,1180248.1,1766000,127
17.67031,1180812.0,1767000,127
17.68031,1181375.5,1768000,127
17.69031,1181929.0,1769000,127
17.70031,1182486.8,1770000,127
17.71031,1183043.4,1771000,127
17.72031,1183613.4,1772000,127
17.73031,1184185.0,1773000,127
17.74031,1184761.0,1774000,127
17.75031,1185337.6,1775000,127
17.760311,1185907.4,1776000,127
17.770311,1186463.8,1777000,127
17.780312,1187024.5,1778000,127
17.790312,1187588.1,1779000,127
17.800312,1188145.6,1780000,127
17.810312,1188699.4,1781000,127
17.820312,1189240.4,1782000,127
17.830313,1189772.8,1783000,127
17.840313,1190300.8,1784000,127
17.850313,1190852.2,1785000,127
17.860313,1191421.4,1786000,127
17.870314,1191983.5,1787000,127
17.880314,1192513.9,1788000,127
17.890314,1193058.0,1789000,128
17.900314,1193594.0,1790000,128
17.910315,1194141.0,1791000,128
17.920315,1194691.0,1792000,128
17.930315,1195250.4,1793000,128
17.940315,1195789.1,1794000,130
17.950315,1196344.4,1795000,130
17.960316,1196922.4,1796000,130
17.970316,1197484.0,1797000,130
17.980316,1198031.5,1798000,130
17.990316,1198577.1,1799000,130
18.000317,1199128.9,1800000,130
18.010317,1199671.8,1801000,130
18.020317,1200221.1,1802000,130
18.030317,1200775.4,1803000,130
18.040318,1201300.1,1804000,131
18.050318,1201860.2,1805000,131
18.060318,1202421.2,1806000,131
18.070318,1202985.0,1807000,131
18.080318,1203534.4,1808000,131
18.090319,1204077.8,1809000,131
18.100319,1204611.0,1810000,131
18.11032,1205181.0,1811000,131
18.12032,1205727.4,1812000,131
18.13032,1206265.6,1813000,131
18.14032,1206821.4,1814000,131
18.15032,1207362.2,1815000,131
18.16032,1207873.0,1816000,131
18.17032,1208453.9,1817000,131
18.18032,1209013.0,1818000,131
18.190321,1209547.2,1819000,131
18.200321,1210093.8,1820000,131
18.210321,1210632.4,1821000,131
18.220322,1211179.1,1822000,131
18.230322,1211718.2,1823000,131
18.240322,1212267.6,1824000,131
18.250322,1212761.4,1825000,131
18.260323,1213255.1,1826000,131
18.270323,1213753.6,1827000,131
18.280323,1214328.0,1828000,131
18.290323,1214847.6,1829000,131
18.300323,1215408.8,1830000,131
18.310324,1215951.0,1831000,131
18.320324,1216494.4,1832000,131
18.330324,1217011.5,1833000,131
18.340324,1217578.9,1834000,131
18.350325,1218072.5,1835000,131
18.360325,1218589.2,1836000,131
18.370325,1219114.2,1837000,131
18.380325,1219648.6,1838000,131
18.390326,1220177.0,1839000,131
18.400326,1220715.2,1840000,131
18.410326,1221251.0,1841000,131
18.420326,1221792.8,1842000,131
18.430326,1222332.9,1843000,131
18.440327,1222870.5,1844000,131
18.450327,1223403.2,1845000,131
18.460327,1223926.0,1846000,131
18.470327,1224460.9,1847000,131
18.480328,1224982.1,1848000,131
18.490328,1225515.4,1849000,131
18.500328,1226052.2,1850000,131
18.510328,1226580.6,1851000,131
18.520329,1227123.5,1852000,131
18.530329,1227652.9,1853000,131
18.540329,1228180.9,1854000,131
18.55033,1228719.8,1855000,131
18.56033,1229258.1,1856000,131
18.57033,1229792.1,1857000,132
18.58033,1230327.1,1858000,132
18.59033,1230863.2,1859000,132
18.60033,1231390.0,1860000,132
18.61033,1231918.0,1861000,132
18.62033,1232448.0,1862000,132
18.630331,1232981.4,1863000,132
18.640331,1233519.4,1864000,132
18.650331,1234048.1,1865000,132
18.660332,1234578.6,1866000,132
18.670332,1235104.0,1867000,132
18.680332,1235627.6,1868000,132
18.690332,1236163.9,1869000,132
18.700333,1236693.6,1870000,132
18.710333,1237219.0,1871000,135
18.720333,1237744.0,1872000,135
18.730333,1238261.8,1873000,135
18.740334,1238778.2,1874000,135
18.750334,1239285.5,1875000,143
18.760334,1239812.8,1876000,143
18.770334,1240341.6,1877000,143
18.780334,1240870.2,1878000,143
18.790335,1241393.9,1879000,143
18.800335,1241923.8,1880000,143
18.810335,1242449.6,1881000,143
18.820335,1242982.4,1882000,143
18.830336,1243504.9,1883000,143
18.840336,1244031.1,1884000,143
18.850336,1244555.6,1885000,143
18.860336,1245084.0,1886000,143
18.870337,1245617.2,1887000,143
18.880337,1246150.8,1888000,143
18.890337,1246684.0,1889000,143
18.900337,1247216.5,1890000,143
18.910337,1247744.8,1891000,143
18.920338,1248265.4,1892000,143
18.930338,1248794.2,1893000,143
18.940338,1249326.6,1894000,143
18.950338,1249858.8,1895000,143
18.960339,1250387.9,1896000,143
18.970339,1250923.2,1897000,143
18.98034,1251457.1,1898000,143
18.99034,1251988.1,1899000,143
19.00034,1252516.2,1900000,143
19.01034,1253047.5,1901000,143
19.02034,1253579.8,1902000,143
19.03034,1254103.8,1903000,143
19.04034,1254632.6,1904000,143
19.05034,1255161.1,1905000,143
19.06034,1255694.8,1906000,143
19.070341,1256223.2,1907000,143
19.080341,1256759.2,1908000,143
19.090342,1257291.1,1909000,143
19.100342,1257818.9,1910000,143
19.110342,1258349.2,1911000,143
19.120342,1258875.1,1912000,143
19.130342,1259398.1,1913000,143
19.140343,1259928.1,1914000,143
19.150343,1260454.5,1915000,143
19.160343,1260989.2,1916000,143
19.170343,1261524.1,1917000,143
19.180344,1262066.2,1918000,143
19.190344,1262595.2,1919000,143
19.200344,1263133.9,1920000,143
19.210344,1263674.5,1921000,143
19.220345,1264203.2,1922000,143
19.230345,1264741.1,1923000,143
19.240345,1265268.5,1924000,143
19.250345,1265810.1,1925000,143
19.260345,1266348.0,1926000,143
19.270346,1266884.0,1927000,143
19.280346,1267419.4,1928000,143
19.290346,1267964.1,1929000,143
19.300346,1268501.8,1930000,143
19.310347,1269042.0,1931000,143
19.320347,1269582.8,1932000,143
19.330347,1270124.2,1933000,143
19.340347,1270666.9,1934000,143
19.350348,1271205.9,1935000,143
19.360348,1271738.0,1936000,143
19.370348,1272280.8,1937000,143
19.380348,1272834.2,1938000,143
19.390348,1273376.0,1939000,143
