t, n, Tsim, deviation, collisionCount
171.70587, 70,0.0,0,1
171.75587, 70,0.0,0,2
171.85588, 70,0.0,0,1
171.90588, 70,0.0,0,2
171.95589, 70,0.0,0,1
172.00589, 70,0.0,0,2
172.0559, 70,0.0,0,2
172.1059, 70,0.0,0,1
172.1559, 70,0.0,0,1
172.2059, 70,0.0,0,2
172.2559, 70,0.0,0,1
172.35591, 70,0.0,0,2
172.40591, 70,0.0,0,1
172.50592, 70,0.0,0,1
172.70593, 70,0.0,0,1
173.15596, 70,0.0,0,1
173.55598, 70,0.0,0,2
173.60599, 70,0.0,0,2
173.65599, 70,0.0,0,1
173.95601, 70,0.0,0,2
174.00601, 70,0.0,0,1
174.05602, 70,0.0,0,2
174.10602, 70,0.0,0,2
174.15602, 70,0.0,0,1
174.40604, 70,0.0,0,2
174.45604, 70,0.0,0,3
174.50604, 70,0.0,0,2
174.55605, 70,0.0,0,1
174.80606, 70,0.0,0,3
174.85606, 70,0.0,0,2
174.90607, 70,0.0,0,1
174.95607, 70,0.0,0,4
175.00607, 70,0.0,0,3
175.05608, 70,0.0,0,4
175.10608, 70,0.0,0,4
175.15608, 70,0.0,0,4
175.20609, 70,0.0,0,6
175.25609, 70,0.0,0,14
175.30609, 70,0.0,0,11
175.3561, 70,0.0,0,13
175.4061, 70,0.0,0,8
175.4561, 70,0.0,0,3
175.5061, 70,0.0,0,6
175.5561, 70,0.0,0,5
175.60611, 70,0.0,0,4
175.65611, 70,0.0,0,2
175.70612, 70,0.0,0,6
175.75612, 70,0.0,0,5
175.80612, 70,0.0,0,5
175.85612, 70,0.0,0,5
175.90613, 70,0.0,0,6
175.95613, 70,0.0,0,7
176.00613, 70,0.0,0,5
176.05614, 70,0.0,0,3
176.10614, 70,0.0,0,3
176.15614, 70,0.0,0,2
176.20615, 70,0.0,0,2
176.25615, 70,0.0,0,1
176.35616, 70,0.0,0,2
176.40616, 70,0.0,0,1
176.45616, 70,0.0,0,4
176.50616, 70,0.0,0,3
176.55617, 70,0.0,0,3
176.60617, 70,0.0,0,6
176.65617, 70,0.0,0,5
176.70618, 70,0.0,0,3
176.75618, 70,0.0,0,2
176.80618, 70,0.0,0,2
176.85619, 70,0.0,0,5
176.90619, 70,0.0,0,2
176.95619, 70,0.0,0,1
177.1062, 70,0.0,0,2
177.1562, 70,0.0,0,2
177.2062, 70,0.0,0,4
177.25621, 70,0.0,0,2
177.35622, 70,1.0,0,2
177.40622, 70,0.0,0,2
177.45622, 70,0.0,0,4
177.50623, 70,0.0,0,4
177.55623, 70,0.0,0,3
177.60623, 70,0.0,0,2
177.65623, 70,0.0,0,2
177.70624, 70,0.0,0,3
177.85625, 70,0.0,0,1
177.90625, 70,0.0,0,2
177.95625, 70,0.0,0,1
178.00626, 70,0.0,0,1
178.05626, 70,0.0,0,2
178.25627, 70,0.0,0,2
178.7063, 70,0.0,0,1
178.7563, 70,0.0,0,1
178.90631, 70,0.0,0,2
178.95631, 70,0.0,0,3
179.00632, 70,1.0,0,2
179.05632, 70,0.0,0,4
179.10632, 70,0.0,0,4
179.15633, 70,0.0,0,5
179.20633, 70,0.0,0,4
179.25633, 70,0.0,0,1
179.35634, 70,0.0,0,1
179.55635, 70,0.0,0,1
179.70636, 70,0.0,0,1
179.80637, 70,0.0,0,1
179.85637, 70,0.0,0,2
179.90637, 70,0.0,0,1
180.05638, 70,0.0,0,2
180.10638, 70,0.0,0,2
180.50641, 70,0.0,0,1
180.55641, 70,0.0,0,1
180.95644, 70,0.0,0,2
181.00644, 70,0.0,0,2
181.05644, 70,0.0,0,4
181.10645, 70,0.0,0,10
181.15645, 70,0.0,0,8
181.20645, 70,0.0,0,15
181.25645, 70,0.0,0,10
181.30646, 70,0.0,0,6
181.35646, 70,0.0,0,2
181.40646, 70,0.0,0,1
181.45647, 70,0.0,0,2
181.50647, 70,1.0,0,1
181.55647, 70,0.0,0,2
181.60648, 70,0.0,0,3
181.65648, 70,0.0,0,1
181.70648, 70,0.0,0,3
181.75648, 70,0.0,0,2
181.80649, 70,0.0,0,5
181.85649, 70,0.0,0,4
181.9065, 70,0.0,0,4
181.9565, 70,0.0,0,2
182.0065, 70,1.0,0,3
182.0565, 70,0.0,4,5
182.1065, 70,0.0,0,3
182.15651, 70,0.0,0,7
182.20651, 70,0.0,0,4
182.25652, 70,0.0,0,4
182.30652, 70,0.0,0,4
182.35652, 70,0.0,0,4
182.45653, 70,0.0,0,2
182.50653, 70,0.0,0,2
182.55653, 70,0.0,0,1
182.65654, 70,0.0,0,2
182.70654, 70,0.0,0,4
182.75655, 70,0.0,0,2
182.80655, 70,0.0,0,1
182.85655, 70,0.0,0,2
182.90656, 70,0.0,0,5
182.95656, 70,0.0,0,1
183.00656, 70,1.0,0,2
183.05656, 70,0.0,0,4
183.10657, 70,0.0,0,3
183.15657, 70,0.0,0,4
183.20657, 70,0.0,0,5
183.25658, 70,0.0,0,4
183.30658, 70,0.0,0,1
183.35658, 70,0.0,0,2
183.40659, 70,0.0,0,2
183.45659, 70,0.0,0,6
183.50659, 70,0.0,0,6
183.5566, 70,0.0,0,6
183.6066, 70,1.0,0,7
183.6566, 70,0.0,0,8
183.7066, 70,0.0,0,5
183.7566, 70,0.0,0,2
183.85661, 70,0.0,0,1
183.90662, 70,0.0,0,2
183.95662, 70,0.0,0,1
184.00662, 70,0.0,0,2
184.05663, 70,0.0,0,1
184.10663, 70,0.0,0,2
184.15663, 70,0.0,0,3
184.20663, 70,0.0,0,2
184.25664, 70,0.0,0,1
184.45665, 70,0.0,0,3
184.50665, 70,0.0,0,2
184.55666, 70,0.0,0,2
184.60666, 70,0.0,0,1
184.65666, 70,0.0,0,1
184.80667, 70,0.0,0,2
184.85667, 70,0.0,0,4
184.90668, 70,0.0,0,5
184.95668, 70,0.0,0,2
185.00668, 70,0.0,0,2
185.05669, 70,0.0,0,2
185.10669, 70,0.0,0,2
185.45671, 70,0.0,0,1
185.80673, 70,0.0,0,2
185.85674, 70,1.0,0,2
185.90674, 70,1.0,0,1
186.20676, 70,0.0,0,7
186.25676, 70,0.0,0,4
186.30676, 70,0.0,0,2
186.35677, 70,0.0,0,3
186.40677, 70,0.0,0,2
186.45677, 70,0.0,0,4
186.50677, 70,0.0,0,2
186.9568, 70,0.0,0,1
187.15681, 70,0.0,0,5
187.20682, 70,0.0,0,6
187.25682, 70,0.0,0,10
187.30682, 70,0.0,0,5
187.35683, 70,0.0,0,6
187.40683, 70,0.0,0,7
187.45683, 70,0.0,0,10
187.50684, 70,0.0,4,9
187.55684, 70,0.0,10,9
187.60684, 70,1.0,5,10
187.65685, 70,0.0,6,10
187.70685, 70,0.0,0,9
187.75685, 70,0.0,0,6
187.80685, 70,0.0,0,8
187.85686, 70,0.0,0,7
187.90686, 70,0.0,0,3
187.95686, 70,0.0,0,4
188.00687, 70,0.0,0,8
188.05687, 70,0.0,0,8
188.10687, 70,0.0,0,10
188.15688, 70,0.0,0,8
188.20688, 70,0.0,0,7
188.25688, 70,0.0,0,9
188.30688, 70,0.0,0,7
188.35689, 70,1.0,0,7
188.40689, 70,0.0,0,5
188.4569, 70,0.0,0,4
188.5069, 70,0.0,0,5
188.5569, 70,0.0,2,3
188.70691, 70,0.0,0,1
188.90692, 70,0.0,0,1
188.95692, 70,0.0,0,1
189.00693, 70,0.0,0,1
189.05693, 70,0.0,0,3
189.10693, 70,0.0,0,1
189.20694, 70,0.0,0,2
189.25694, 70,0.0,0,1
189.30695, 70,0.0,0,1
189.45695, 70,0.0,0,1
189.50696, 70,0.0,0,1
189.55696, 70,0.0,0,3
189.60696, 70,0.0,0,1
189.70697, 70,0.0,0,1
189.75697, 70,0.0,0,2
189.80698, 70,0.0,0,2
189.85698, 70,0.0,0,3
189.90698, 70,0.0,0,2
189.95699, 70,0.0,0,4
190.00699, 70,0.0,0,2
190.05699, 70,0.0,0,2
190.107, 70,0.0,0,2
190.157, 70,0.0,0,3
190.40701, 70,0.0,0,1
190.45702, 70,0.0,0,1
190.60703, 70,0.0,0,2
190.65703, 70,0.0,0,3
190.70703, 70,0.0,0,2
191.05705, 70,0.0,0,4
191.10706, 70,0.0,0,2
191.15706, 70,0.0,0,1
191.20706, 70,0.0,0,1
191.35707, 70,0.0,0,1
191.9571, 70,0.0,0,2
192.00711, 70,1.0,0,2
192.30713, 70,0.0,0,1
192.45714, 70,0.0,0,1
192.50714, 70,0.0,0,2
192.60715, 70,0.0,0,1
192.95717, 70,0.0,0,7
193.00717, 70,0.0,0,8
193.05717, 70,0.0,0,8
193.10718, 70,0.0,0,6
193.15718, 70,0.0,0,6
193.20718, 70,0.0,0,5
193.25719, 70,0.0,0,4
193.30719, 70,0.0,0,1
193.3572, 70,0.0,0,2
193.4072, 70,0.0,0,4
193.4572, 70,0.0,0,3
193.5072, 70,1.0,0,1
193.60721, 70,0.0,0,2
193.65721, 70,0.0,0,4
193.70721, 70,0.0,0,5
193.75722, 70,0.0,0,3
193.80722, 70,0.0,0,2
193.90723, 70,0.0,0,2
193.95723, 70,0.0,0,1
194.05724, 70,0.0,0,1
194.10724, 70,0.0,0,3
194.15724, 70,0.0,0,2
194.20724, 70,0.0,0,3
194.25725, 70,0.0,0,1
194.35725, 70,0.0,0,1
194.40726, 70,0.0,0,2
194.45726, 70,0.0,0,4
194.50726, 70,0.0,0,2
194.55727, 70,0.0,0,8
194.60727, 70,0.0,0,5
194.65727, 70,0.0,0,6
194.70728, 70,0.0,0,1
194.80728, 70,0.0,0,3
194.85728, 70,0.0,0,1
194.90729, 70,0.0,0,2
194.95729, 70,0.0,0,3
195.0073, 70,0.0,0,4
195.0573, 70,0.0,0,3
195.1573, 70,0.0,0,3
195.2073, 70,0.0,0,2
195.25731, 70,1.0,0,1
195.50732, 70,0.0,0,1
195.55733, 70,0.0,0,2
195.60733, 70,0.0,0,1
195.75734, 70,0.0,0,2
195.80734, 70,0.0,0,1
195.85735, 70,0.0,0,2
195.95735, 70,0.0,0,4
196.00735, 70,0.0,0,4
196.05736, 70,0.0,0,1
196.15736, 70,0.0,0,3
196.20737, 70,0.0,0,1
196.25737, 70,0.0,0,1
196.30737, 70,0.0,0,1
196.35738, 70,1.0,0,2
196.45738, 70,0.0,0,3
196.50739, 70,0.0,0,3
196.8074, 70,0.0,0,1
196.8574, 70,0.0,0,1
197.55745, 70,0.0,0,1
